"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2014,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Michael G. Fitzpatrick","republican",FALSE,"total",137731,222498,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"John P. Murtha","democrat",FALSE,"total",133081,133081,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",11,"gen",FALSE,"Robert P. Hudock","republican",FALSE,"total",76692,185122,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",11,"gen",FALSE,"Paul E. Kanjorski","democrat",FALSE,"total",146379,283530,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Thomas M. Foglietta","democrat",FALSE,"total",88224,118035,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Phyllis Gray","workers league",FALSE,"total",1468,116859,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"","",TRUE,"total",67,162890,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",9,"gen",FALSE,"Tony Barr","democrat",FALSE,"total",79610,200820,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",23,"gen",FALSE,"Bill Wachob","democrat",FALSE,"total",63875,143470,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Todd Russell Platts","republican",FALSE,"total",142512,222898,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"John M. Kenney","republican",FALSE,"total",92788,202351,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"Michael S. Ogden","democrat",FALSE,"total",36157,137184,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Bob Yorczyk","democrat",FALSE,"total",80177,242580,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Joseph R. Pitts","republican",FALSE,"total",101722,176235,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"Anthony Nazzereno Esposito","labor",FALSE,"total",540,158714,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"Phil English","republican",FALSE,"total",135164,222182,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"Chaka Fattah","democrat",FALSE,"total",276870,311336,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Richard T. Schulze","republican",FALSE,"total",141965,195551,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Glenn Thompson","republican",FALSE,"total",127427,185512,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"William J. Coyne","democrat",FALSE,"total",120980,161577,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Kerith Strano Taylor","democrat",FALSE,"total",65839,180857,FALSE,20171005
1990,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Gordon R. Johnston","republican",FALSE,"total",58469,132583,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Joseph M. Gaydos","democrat",FALSE,"total",134961,180055,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"William C. Saunders","libertarian",FALSE,"total",2726,158675,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"","",TRUE,"total",109,208963,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"William J. Coyne","democrat",FALSE,"total",165633,229038,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Daniel Lloyd","republican",FALSE,"total",50247,208998,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Joseph M. McDade","republican",FALSE,"total",150166,194737,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"Robert Allen Mansfield, Jr.","republican",FALSE,"total",33381,356386,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Keith Rothfus","republican",FALSE,"total",116958,237785,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",23,"gen",FALSE,"Bill Clinger","republican",FALSE,"total",92424,141721,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"William F. Goodling","republican",FALSE,"total",130716,208963,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Joseph M. Hoeffel","democrat",FALSE,"total",120220,245979,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"James D. Schneller","american congress party",FALSE,"total",2708,250847,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Robert S. Walker","republican",FALSE,"total",136944,185113,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Don Ritter","republican",FALSE,"total",74829,131801,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Jake Towne","towne for congress",FALSE,"total",15248,204548,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"John G. Maxwell","republican",FALSE,"total",87521,238489,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Tim Holden","democrat",FALSE,"total",90023,158633,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"Chaka Fattah","democrat",FALSE,"total",318176,356386,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"James A. Young","democrat",FALSE,"total",65594,192109,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Ron Klink","democrat",FALSE,"total",103183,161685,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"Stephen A. Anderson","democrat",FALSE,"total",48935,178651,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Jim Gerlach","republican",FALSE,"total",179423,344375,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",25,"gen",FALSE,"Tim Shaffer","republican",FALSE,"total",62160,146948,FALSE,20171005
2004,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Tim Murphy","republican",FALSE,"total",197894,315314,FALSE,20171005
2004,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"John P. McDermott","constitution",FALSE,"total",5291,308124,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"","",TRUE,"total",9,169028,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"Diana Irey","republican",FALSE,"total",79612,203163,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Edward J. O'Brien","democrat",FALSE,"total",73212,171713,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"William H. Gray III","democrat",FALSE,"total",200484,220295,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",11,"gen",FALSE,"Stephen A. Urban","republican",FALSE,"total",60339,188609,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Joseph M. McDade","republican",FALSE,"total",103617,153485,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"William M. Harrison","republican",FALSE,"total",15898,95848,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"Curt Weldon","republican",FALSE,"total",114426,262434,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"","",TRUE,"total",14,136085,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Joseph R. Pitts","republican",FALSE,"total",162403,242580,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Don Ritter","republican",FALSE,"total",110338,189828,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"","",TRUE,"total",55,204669,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",25,"gen",FALSE,"Robert Henry Morris","independent",FALSE,"total",10588,146948,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",24,"gen",FALSE,"Marc L. Marks","republican",FALSE,"total",87041,135935,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"James Gelvin","labor",FALSE,"total",1284,154671,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Rick Santorum","republican",FALSE,"total",154024,254329,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Joseph M. McDade","republican",FALSE,"total",116003,151724,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Joseph M. Gaydos","republican",FALSE,"total",136638,138752,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Ralph A. Emmerich","natural law",FALSE,"total",883,214990,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",22,"gen",FALSE,"Austin J. Murphy","democrat",FALSE,"total",118084,169768,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Stephen Mazur","republican",FALSE,"total",37746,144177,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Richard T. Schulze","republican",FALSE,"total",110565,147269,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"Raymond S. Kauffman","republican",FALSE,"total",33750,119765,FALSE,20171005
1992,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"John J. Hughes","independent",FALSE,"total",4356,221971,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"John S. Renninger","republican",FALSE,"total",92543,189623,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"James C. Greenwood","republican",FALSE,"total",154090,260101,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"John P. Murray","democrat",FALSE,"total",44559,167174,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Carmine Di Biase","republican",FALSE,"total",49559,197682,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Michael Pipe","democrat",FALSE,"total",52375,185512,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Nicholas Kydonieus","libertarian",FALSE,"total",917,169824,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"","",TRUE,"total",87,142489,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"John E. Peterson","republican",FALSE,"total",124942,143211,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Don Sherwood","republican",FALSE,"total",97862,208173,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Alden W. Vedder","workers league",FALSE,"total",2114,138752,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",25,"gen",FALSE,"John W. Cook","independent",FALSE,"total",5907,146948,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Harry B. Martin","republican",FALSE,"total",42155,150385,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Ernest Eric Guyll","democrat",FALSE,"total",48169,185113,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Thomas M. Foglietta","democrat",FALSE,"total",128076,167825,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Greta Browne","green",FALSE,"total",5802,198173,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"John H. Dent","democrat",FALSE,"total",99160,166923,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Bill Ryan","natural law",FALSE,"total",525,245979,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Robert S. Walker","republican",FALSE,"total",109759,157455,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"John P. Kostelac","republican",FALSE,"total",44432,180055,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Don Ritter","republican",FALSE,"total",79455,137457,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Glenn Thompson","republican",FALSE,"total",115018,180857,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",9,"gen",FALSE,"Bud Shuster","republican",FALSE,"total",184401,184401,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"George W. Gekas","republican",FALSE,"total",133788,133975,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Donald L. Hilliard","democrat",FALSE,"total",76456,191727,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Clare Fraenzl","socialist workers",FALSE,"total",1341,159205,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"","",TRUE,"total",8,171713,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"Flora L. Becker","republican",FALSE,"total",85358,238786,FALSE,20171005
1998,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"","",TRUE,"total",87,117323,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Peter H. Kostmayer","democrat",FALSE,"total",83242,165535,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"Matthew A. Cartwright","democrat",FALSE,"total",161393,267601,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"","",TRUE,"total",121,222898,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",15,"gen",FALSE,"Charles W. Dent","republican",FALSE,"total",128285,128285,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Scott Perry","republican",FALSE,"total",147090,197340,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Richard Edward Caligiuri","libertarian",FALSE,"total",6699,213797,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",10,"gen",FALSE,"Edward Mitchell","democrat",FALSE,"total",74925,200143,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Michael Marino","republican",FALSE,"total",38155,143416,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Melissa A. Hart","republican",FALSE,"total",130534,202218,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",11,"gen",FALSE,"","",TRUE,"total",12,188609,FALSE,20171005
2004,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Arthur L. Farnsworth","libertarian",FALSE,"total",3710,331264,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Michael F. Doyle","democrat",FALSE,"total",120410,214990,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Richard J. Piotrowski","libertarian",FALSE,"total",6991,226322,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Bill Goodling","republican",FALSE,"total",136873,180002,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Philip J. Avillo, Jr.","democrat",FALSE,"total",74625,222898,FALSE,20171005
1990,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Audrie Zettick Schaller","republican",FALSE,"total",65100,150115,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",6,"gen",FALSE,"Jim Gerlach","republican",FALSE,"total",121047,238939,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",4,"gen",FALSE,"Eugene V. Atkinson","republican",FALSE,"total",64539,167102,FALSE,20171005
1990,"Pennsylvania","PA",42,23,14,"US House",2,"gen",FALSE,"William H. Gray III","democrat",FALSE,"total",94584,102702,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"Robert A. Borski","democrat",FALSE,"total",107804,174497,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Joseph R. Pitts","republican",FALSE,"total",170329,305167,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Daniel Frank","constitution",FALSE,"total",2877,305167,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",3,"gen",FALSE,"Dan Lavallee","democrat",FALSE,"total",73931,187790,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Daniel M. Mulholland III","libertarian",FALSE,"total",1340,238489,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",9,"gen",FALSE,"Bud Shuster","republican",FALSE,"total",118437,177986,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",7,"gen",FALSE,"Steve Joachim","republican",FALSE,"total",85023,190798,FALSE,20171005
2006,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"","",TRUE,"total",23,249817,FALSE,20171005
2014,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Brendan F. Boyle","democrat",FALSE,"total",123601,184150,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",12,"gen",FALSE,"Mark S. Critz","democrat",FALSE,"total",163589,338941,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Joseph R. Pitts","republican",FALSE,"total",134113,205107,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Peter H. Kostmayer","democrat",FALSE,"total",128153,225566,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",11,"gen",FALSE,"Jim Nelligan","republican",FALSE,"total",78485,168856,FALSE,20171005
2010,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Vernon L. Etzel","libertarian",FALSE,"total",5710,185512,FALSE,20171005
2002,"Pennsylvania","PA",42,23,14,"US House",14,"gen",FALSE,"Michael F. Doyle","democrat",FALSE,"total",123323,123412,FALSE,20171005
1996,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"","",TRUE,"total",73,193003,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",22,"gen",FALSE,"Austin J. Murphy","democrat",FALSE,"total",97036,175416,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Bob Burger","democrat",FALSE,"total",44170,134818,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Doug Walgren","democrat",FALSE,"total",104164,165328,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",19,"gen",FALSE,"Todd Platts","republican",FALSE,"total",168722,232494,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",13,"gen",FALSE,"Martin J. Cunningham, Jr.","democrat",FALSE,"total",59709,169824,FALSE,20171005
2012,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"John A. Murphy","independent",FALSE,"total",12250,284781,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",17,"gen",FALSE,"Daniel S. Seiverling","republican",FALSE,"total",63790,161785,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",21,"gen",FALSE,"Marc A. Flitter","democrat",FALSE,"total",87018,222182,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",25,"gen",FALSE,"Eugene V. Atkinson","democrat",FALSE,"total",119817,178585,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"Richard T. Schulze","republican",FALSE,"total",119682,200981,FALSE,20171005
1986,"Pennsylvania","PA",42,23,14,"US House",9,"gen",FALSE,"Bud Shuster","democrat",FALSE,"total",120890,120890,FALSE,20171005
1978,"Pennsylvania","PA",42,23,14,"US House",23,"gen",FALSE,"Joseph S. Ammerman","democrat",FALSE,"total",61657,134851,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",16,"gen",FALSE,"Martin P. Ross","labor",FALSE,"total",349,156455,FALSE,20171005
1980,"Pennsylvania","PA",42,23,14,"US House",1,"gen",FALSE,"Thomas M. Foglietta","foglietta (democrat)",FALSE,"total",58737,155451,FALSE,20171005
2008,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Tom Lingenfelter","independent",FALSE,"total",5543,348515,FALSE,20171005
1982,"Pennsylvania","PA",42,23,14,"US House",18,"gen",FALSE,"Ted Jacob","republican",FALSE,"total",84428,187683,FALSE,20171005
1994,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"James C. Greenwood","republican",FALSE,"total",110499,167174,FALSE,20171005
1976,"Pennsylvania","PA",42,23,14,"US House",23,"gen",FALSE,"Joseph S. Ammerman","democrat",FALSE,"total",95821,169462,FALSE,20171005
2004,"Pennsylvania","PA",42,23,14,"US House",8,"gen",FALSE,"Michael G. Fitzpatrick","republican",FALSE,"total",183229,331264,FALSE,20171005
1988,"Pennsylvania","PA",42,23,14,"US House",20,"gen",FALSE,"Joseph M. Gaydos","democrat",FALSE,"total",137472,139616,FALSE,20171005
2000,"Pennsylvania","PA",42,23,14,"US House",5,"gen",FALSE,"John E. Peterson","republican",FALSE,"total",147570,172447,FALSE,20171005
1984,"Pennsylvania","PA",42,23,14,"US House",22,"gen",FALSE,"Clare M. Fraenzl","socialist workers",FALSE,"total",1162,194428,FALSE,20171005
